2025-11-24 15:06:16 | Llamada: /api/Clientes/search | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 0 clientes activos | SQL: SELECT [c].[Nombre], [c].[Email] FROM [Clientes] AS [c] WHERE [c].[Activo] = CAST(1 AS bit) | Resultado: Éxito
2025-11-24 15:41:11 | Llamada: /api/Pedidos/create | IP: 127.0.0.1 | Metodo: POST | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 118; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Pedido 0002 creado exitosamente con 1 productos | SQL: SELECT TOP(1) [c].[Id], [c].[Activo], [c].[Email], [c].[Nombre] FROM [Clientes] AS [c] WHERE [c].[Email] = @__pedidoDto_EmailCliente_0 AND [c].[Activo] = CAST(1 AS bit) [@__pedidoDto_EmailCliente_0=Franco@example.com]; SELECT [p].[Id], [p].[Activo], [p].[Nombre], [p].[Precio] FROM [Productos] AS [p] WHERE [p].[Id] IN (     SELECT [p0].[value]     FROM OPENJSON(@__productosValidos_0) WITH ([value] int '$') AS [p0] ) AND [p].[Activo] = CAST(1 AS bit) [@__productosValidos_0=[3]]; SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido] FROM [CabeceraPedidos] AS [c] ORDER BY [c].[Id] DESC; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; INSERT INTO [CabeceraPedidos] ([ClienteId], [Estado], [FechaPedido], [NumeroPedido]) OUTPUT INSERTED.[Id] VALUES (@p0, @p1, @p2, @p3);  [@p0=1, @p1=Pendiente, @p2=24/11/2025 12:41:12, @p3=0002]; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; INSERT INTO [DetallePedidos] ([CabeceraPedidoId], [Cantidad], [NumeroDetalle], [ProductoId]) OUTPUT INSERTED.[Id] VALUES (@p0, @p1, @p2, @p3);  [@p0=2, @p1=1, @p2=1, @p3=3] | Resultado: Éxito

2025-11-24 15:41:54 | Llamada: /api/Pedidos/cabeceras | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 1 pedidos activos (excluyendo cancelados) | SQL: SELECT [c].[NumeroPedido], [c0].[Nombre] AS [NombreCliente], [c0].[Email] AS [EmailCliente], [c].[FechaPedido] AS [Fecha], [c].[Estado], (     SELECT COALESCE(SUM([p].[Precio] * CAST([d].[Cantidad] AS decimal(10,2))), 0.0)     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id]     WHERE [c].[Id] = [d].[CabeceraPedidoId] AND [p].[Activo] = CAST(1 AS bit)) AS [Total] FROM [CabeceraPedidos] AS [c] INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id] WHERE [c0].[Activo] = CAST(1 AS bit) AND [c].[Estado] <> N'Cancelado' | Resultado: Éxito

2025-11-24 15:42:22 | Llamada: /api/Pedidos/cabeceras/0001 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 25; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error de negocio: No se puede actualizar el pedido 0001 porque está cancelado |Mensaje Servicio: Error al actualizar estado del pedido: No se puede actualizar el pedido 0001 porque está cancelado | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0001] | Resultado: Error

2025-11-24 15:42:29 | Llamada: /api/Pedidos/cabeceras/0002 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 25; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Estado del pedido 0002 actualizado a 'Complet' | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0002]; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; UPDATE [CabeceraPedidos] SET [ClienteId] = @p0, [Estado] = @p1, [FechaPedido] = @p2, [NumeroPedido] = @p3 OUTPUT 1 WHERE [Id] = @p4;  [@p4=2, @p0=1, @p1=Complet, @p2=24/11/2025 12:41:12, @p3=0002] | Resultado: Éxito

2025-11-24 16:00:47 | Llamada: /api/Pedidos/cabeceras | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 1 pedidos activos (excluyendo cancelados) | SQL: SELECT [c].[NumeroPedido], [c0].[Nombre] AS [NombreCliente], [c0].[Email] AS [EmailCliente], [c].[FechaPedido] AS [Fecha], [c].[Estado], (     SELECT COALESCE(SUM([p].[Precio] * CAST([d].[Cantidad] AS decimal(10,2))), 0.0)     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id]     WHERE [c].[Id] = [d].[CabeceraPedidoId] AND [p].[Activo] = CAST(1 AS bit)) AS [Total] FROM [CabeceraPedidos] AS [c] INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id] WHERE [c0].[Activo] = CAST(1 AS bit) AND [c].[Estado] <> N'Cancelado' | Resultado: Éxito

2025-11-24 16:01:18 | Llamada: /api/Pedidos/cabeceras/0002 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 24; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error de negocio: Estado inválido 'string'. Solo se permiten: Pendiente, Cancelado, Completado. |Mensaje Servicio: Error al actualizar estado del pedido: Estado inválido 'string'. Solo se permiten: Pendiente, Cancelado, Completado. | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0002] | Resultado: Error

2025-11-24 16:01:37 | Llamada: /api/Pedidos/cabeceras/0002 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 27; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Estado del pedido 0002 actualizado a 'Pendiente' | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0002]; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; UPDATE [CabeceraPedidos] SET [ClienteId] = @p0, [Estado] = @p1, [FechaPedido] = @p2, [NumeroPedido] = @p3 OUTPUT 1 WHERE [Id] = @p4;  [@p4=2, @p0=1, @p1=Pendiente, @p2=24/11/2025 12:41:12, @p3=0002] | Resultado: Éxito

2025-11-24 16:01:44 | Llamada: /api/Pedidos/cabeceras | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 1 pedidos activos (excluyendo cancelados) | SQL: SELECT [c].[NumeroPedido], [c0].[Nombre] AS [NombreCliente], [c0].[Email] AS [EmailCliente], [c].[FechaPedido] AS [Fecha], [c].[Estado], (     SELECT COALESCE(SUM([p].[Precio] * CAST([d].[Cantidad] AS decimal(10,2))), 0.0)     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id]     WHERE [c].[Id] = [d].[CabeceraPedidoId] AND [p].[Activo] = CAST(1 AS bit)) AS [Total] FROM [CabeceraPedidos] AS [c] INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id] WHERE [c0].[Activo] = CAST(1 AS bit) AND [c].[Estado] <> N'Cancelado' | Resultado: Éxito

2025-11-24 16:02:03 | Llamada: /api/Pedidos/cabeceras/0002 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 28; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Estado del pedido 0002 actualizado a 'Completado' | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0002]; SET IMPLICIT_TRANSACTIONS OFF; SET NOCOUNT ON; UPDATE [CabeceraPedidos] SET [ClienteId] = @p0, [Estado] = @p1, [FechaPedido] = @p2, [NumeroPedido] = @p3 OUTPUT 1 WHERE [Id] = @p4;  [@p4=2, @p0=1, @p1=Completado, @p2=24/11/2025 12:41:12, @p3=0002] | Resultado: Éxito

2025-11-24 16:02:09 | Llamada: /api/Pedidos/cabeceras | IP: 127.0.0.1 | Metodo: GET | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i |Mensaje Servicio: Se consultaron 1 pedidos activos (excluyendo cancelados) | SQL: SELECT [c].[NumeroPedido], [c0].[Nombre] AS [NombreCliente], [c0].[Email] AS [EmailCliente], [c].[FechaPedido] AS [Fecha], [c].[Estado], (     SELECT COALESCE(SUM([p].[Precio] * CAST([d].[Cantidad] AS decimal(10,2))), 0.0)     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id]     WHERE [c].[Id] = [d].[CabeceraPedidoId] AND [p].[Activo] = CAST(1 AS bit)) AS [Total] FROM [CabeceraPedidos] AS [c] INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id] WHERE [c0].[Activo] = CAST(1 AS bit) AND [c].[Estado] <> N'Cancelado' | Resultado: Éxito

2025-11-24 16:02:26 | Llamada: /api/Pedidos/cabeceras/0002 | IP: 127.0.0.1 | Metodo: PUT | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Content-Type: application/json; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; Content-Length: 27; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error de negocio: No se puede actualizar el pedido 0002 porque ya está completado |Mensaje Servicio: Error al actualizar estado del pedido: No se puede actualizar el pedido 0002 porque ya está completado | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0002] | Resultado: Error

2025-11-24 16:02:38 | Llamada: /api/Pedidos/cabeceras/0002 | IP: 127.0.0.1 | Metodo: DELETE | Status: 200 | Headers: Accept: */*; Host: localhost:7054; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 OPR/123.0.0.0; Accept-Encoding: gzip, deflate, br, zstd; Accept-Language: es-ES,es;q=0.9,en;q=0.8,id;q=0.7,ja;q=0.6,th;q=0.5,it;q=0.4; Origin: https://localhost:7054; Referer: https://localhost:7054/swagger/index.html; sec-ch-ua-platform: "Windows"; sec-ch-ua: "Not;A=Brand";v="99", "Opera GX";v="123", "Chromium";v="139"; sec-ch-ua-mobile: ?0; sec-fetch-site: same-origin; sec-fetch-mode: cors; sec-fetch-dest: empty; priority: u=1, i | Error Controller: Error al cancelar pedido: Solo se pueden eliminar pedidos en estado Pendiente. El pedido está en estado Completado. |Mensaje Servicio: Error al eliminar pedido: Solo se pueden eliminar pedidos en estado Pendiente. El pedido está en estado Completado. | SQL: SELECT [t].[Id], [t].[ClienteId], [t].[Estado], [t].[FechaPedido], [t].[NumeroPedido], [t].[Id0], [t].[Activo], [t].[Email], [t].[Nombre], [t0].[Id], [t0].[CabeceraPedidoId], [t0].[Cantidad], [t0].[NumeroDetalle], [t0].[ProductoId], [t0].[Id0], [t0].[Activo], [t0].[Nombre], [t0].[Precio] FROM (     SELECT TOP(1) [c].[Id], [c].[ClienteId], [c].[Estado], [c].[FechaPedido], [c].[NumeroPedido], [c0].[Id] AS [Id0], [c0].[Activo], [c0].[Email], [c0].[Nombre]     FROM [CabeceraPedidos] AS [c]     INNER JOIN [Clientes] AS [c0] ON [c].[ClienteId] = [c0].[Id]     WHERE [c].[NumeroPedido] = @__numeroPedido_0 AND [c0].[Activo] = CAST(1 AS bit) ) AS [t] LEFT JOIN (     SELECT [d].[Id], [d].[CabeceraPedidoId], [d].[Cantidad], [d].[NumeroDetalle], [d].[ProductoId], [p].[Id] AS [Id0], [p].[Activo], [p].[Nombre], [p].[Precio]     FROM [DetallePedidos] AS [d]     INNER JOIN [Productos] AS [p] ON [d].[ProductoId] = [p].[Id] ) AS [t0] ON [t].[Id] = [t0].[CabeceraPedidoId] ORDER BY [t].[Id], [t].[Id0], [t0].[Id] [@__numeroPedido_0=0002] | Resultado: Error

